invoice_no,product_id,customer_id,country_id,date_id,quantity,unit_price,revenue
581498,5345,,1,305,13,2.46,31.98
538174,273,12471.0,5,9,4,14.95,59.8
548984,658,14546.0,1,99,3,2.95,8.850000000000001
561820,715,,1,192,2,5.79,11.58
539453,2849,,1,15,1,11.02,11.02
552269,3895,16121.0,1,122,1,2.49,2.49
573151,70,17602.0,1,268,6,0.55,3.3000000000000003
559464,2481,15157.0,1,174,24,0.75,18.0
546005,1623,14426.0,1,75,12,1.45,17.4
553189,439,15033.0,1,128,3,1.25,3.75
549771,822,14669.0,1,105,5,4.25,21.25
562599,4414,13013.0,1,200,8,3.95,31.6
576837,4788,,1,285,34,7.46,253.64
578827,865,,1,293,2,1.63,3.26
547134,3094,15996.0,1,86,2,2.95,5.9
565846,3356,14606.0,1,225,2,0.42,0.84
549964,1893,13122.0,1,106,8,2.1,16.8
579512,362,,1,296,4,2.46,9.84
559506,1214,,1,174,2,4.13,8.26
564195,1252,14060.0,1,213,6,2.1,12.6
538641,1,15640.0,1,11,32,2.55,81.6
574532,4863,15676.0,1,275,24,0.39,9.36
538517,385,17618.0,1,10,1,3.75,3.75
563614,4666,12415.0,3,209,200,1.08,216.0
545895,1720,,1,74,1,2.46,2.46
566420,2094,16360.0,1,229,2,4.95,9.9
573937,872,15830.0,1,273,12,0.42,5.04
570092,141,16029.0,1,251,300,1.74,522.0
568134,798,,1,239,8,2.46,19.68
559911,106,13777.0,1,178,12,1.25,15.0
550471,1549,,1,110,3,1.63,4.89
540954,116,14606.0,1,28,4,2.1,8.4
547359,73,15719.0,1,87,5,0.55,2.75
577473,223,15919.0,1,288,4,0.39,1.56
566972,1410,16573.0,1,233,2,7.95,15.9
579508,1186,,1,296,1,5.79,5.79
555734,910,17696.0,1,147,24,2.1,50.400000000000006
552271,1275,13069.0,1,122,2,4.95,9.9
556054,899,14561.0,1,148,12,0.85,10.2
569866,429,12757.0,11,250,4,1.65,6.6
575063,839,16764.0,1,278,1,2.1,2.1
552324,441,16672.0,1,123,48,1.25,60.0
560998,611,14243.0,1,186,1,9.95,9.95
539050,371,12577.0,2,13,1,4.25,4.25
536392,187,13705.0,1,1,6,1.95,11.7
545687,3380,17769.0,1,73,1,4.15,4.15
578347,648,,1,292,10,0.42,4.2
579069,1634,14911.0,7,295,12,1.65,19.8
581164,261,14395.0,1,303,1,0.39,0.39
570503,5038,17965.0,1,254,1,2.08,2.08
573085,5106,14441.0,1,268,2,14.95,29.9
555102,3969,14819.0,1,141,8,2.49,19.92
579792,1090,12714.0,2,297,12,0.39,4.68
543985,2094,,1,57,2,4.13,8.26
558731,553,13285.0,1,168,12,0.42,5.04
566734,1539,16910.0,1,231,1,2.55,2.55
570806,1555,13115.0,1,255,25,0.42,10.5
556731,3864,18283.0,1,153,2,0.85,1.7
575957,1085,13170.0,1,282,12,0.39,4.68
575930,865,,1,281,1,1.63,1.63
576686,56,16916.0,1,285,2,2.95,5.9
572854,4113,14096.0,1,267,9,1.45,13.05
549547,2718,16359.0,1,103,1,125.0,125.0
548867,96,14719.0,1,98,3,2.95,8.850000000000001
540848,1070,,1,28,1,2.51,2.51
C542138,834,17368.0,1,39,-10,0.85,-8.5
566039,72,14223.0,1,226,24,0.55,13.2
540473,1015,17284.0,1,24,3,1.65,4.949999999999999
549852,1305,14289.0,1,105,6,2.1,12.6
545667,105,,1,72,1,12.46,12.46
C573764,106,13032.0,1,272,-2,1.45,-2.9
578815,5267,13860.0,1,293,1,9.95,9.95
550532,1000,14606.0,1,111,1,1.25,1.25
566193,215,14961.0,1,227,12,1.25,15.0
561894,147,14456.0,1,193,1,4.25,4.25
565150,4013,14298.0,1,220,24,1.04,24.96
C541233,1551,13107.0,1,30,-1,4.95,-4.95
542258,1091,17372.0,1,40,1,1.25,1.25
576779,1261,14554.0,1,285,1,1.45,1.45
573093,408,18283.0,1,268,1,0.85,0.85
560293,794,,1,182,1,4.13,4.13
569364,2063,13167.0,1,247,1,9.95,9.95
576069,99,13603.0,1,282,2,0.85,1.7
580983,295,,1,302,1,4.13,4.13
566300,375,18215.0,1,228,12,1.95,23.4
555076,149,13900.0,1,141,12,0.42,5.04
576909,684,12471.0,5,286,25,0.42,10.5
570410,406,16776.0,1,253,12,0.85,10.2
555324,2851,,1,143,1,0.83,0.83
543286,22,14952.0,1,50,24,3.75,90.0
545587,894,14796.0,1,72,7,1.25,8.75
565865,4667,12637.0,2,225,12,1.25,15.0
544777,1495,15311.0,1,64,2,3.75,7.5
581217,1307,,1,304,1,1.63,1.63
545161,72,16187.0,1,68,48,0.55,26.4
562039,3863,12593.0,2,195,10,1.65,16.5
579001,3635,15555.0,1,294,4,2.08,8.32
550521,10,13647.0,1,111,8,1.69,13.52
561382,1362,16750.0,1,189,2,1.45,2.9
564727,3900,16686.0,1,217,2,4.15,8.3
544339,629,15228.0,1,60,6,2.95,17.700000000000003
542113,212,14341.0,1,39,6,2.95,17.700000000000003
555923,1736,,1,147,1,0.83,0.83
571411,19,17858.0,1,259,2,6.25,12.5
567482,60,16464.0,1,236,1,2.08,2.08
580272,4830,15547.0,1,299,2,2.1,4.2
562219,2450,15089.0,1,196,3,4.95,14.85
539181,282,12748.0,1,14,1,1.25,1.25
559418,1019,12681.0,2,174,8,0.85,6.8
581219,227,,1,304,2,3.29,6.58
564640,1374,14837.0,1,216,16,0.42,6.72
576787,46,13815.0,5,285,4,18.0,72.0
570187,2082,,1,251,1,4.96,4.96
577358,753,,1,287,6,0.83,4.98
575076,4172,16639.0,1,278,12,1.65,19.8
569871,5125,13089.0,1,250,6,3.75,22.5
575884,4116,12685.0,2,281,6,2.08,12.48
568202,3080,15366.0,1,240,25,0.42,10.5
537046,714,18109.0,1,4,5,2.95,14.75
550458,1160,,1,110,6,1.63,9.78
536373,6,17850.0,1,1,2,7.65,15.3
578324,1254,17530.0,1,291,2,1.25,2.5
548211,1429,14646.0,4,94,144,1.25,180.0
547910,136,14159.0,1,92,2,1.95,3.9
566047,269,17370.0,1,226,6,2.55,15.3
557011,4084,16279.0,1,155,10,2.08,20.8
550206,968,,1,108,2,3.75,7.5
552514,25,,1,123,1,10.79,10.79
555400,105,14088.0,1,143,24,1.95,46.8
548664,3448,14911.0,7,96,8,2.25,18.0
562879,84,15640.0,1,202,36,1.25,45.0
580615,4777,16873.0,1,301,20,2.08,41.6
549431,701,15874.0,1,102,12,0.29,3.4799999999999995
549524,141,,1,102,49,2.46,120.54
572185,531,,1,263,5,5.79,28.95
576848,4947,15051.0,1,285,1,4.15,4.15
579456,1718,13428.0,1,296,1,1.25,1.25
C557475,2733,13517.0,1,158,-1,3.75,-3.75
562037,1386,13023.0,1,195,12,0.85,10.2
571274,1874,16934.0,1,258,12,0.38,4.5600000000000005
564974,72,,1,219,1,1.25,1.25
578018,14,15311.0,1,290,3,1.65,4.949999999999999
560996,450,17625.0,1,186,2,2.55,5.1
554283,1603,17686.0,1,135,4,9.95,39.8
553148,41,,26,127,6,3.25,19.5
559521,3796,,33,174,5,4.15,20.75
574279,4847,14878.0,1,274,2,9.95,19.9
C537203,2013,14606.0,1,4,-1,2.95,-2.95
575930,5015,,1,281,4,1.25,5.0
556089,96,,1,148,1,6.63,6.63
549056,2803,15917.0,1,100,12,0.85,10.2
551983,70,17735.0,1,120,24,0.55,13.2
552539,716,,7,124,6,2.95,17.700000000000003
576617,5037,,1,284,3,4.13,12.39
554514,2617,,1,136,1,10.79,10.79
556575,3283,17027.0,1,152,1,3.25,3.25
571292,2135,15311.0,1,258,2,4.95,9.9
538007,1195,14355.0,1,8,12,1.25,15.0
550986,766,,1,113,1,1.63,1.63
579089,4601,17920.0,1,295,4,2.55,10.2
571274,5277,16934.0,1,258,2,4.15,8.3
547709,818,18109.0,1,89,8,7.65,61.2
C566458,2709,16191.0,1,229,-1,4.95,-4.95
548169,73,14680.0,1,93,72,0.55,39.6
545460,452,13230.0,1,70,1,1.45,1.45
571508,4741,,1,259,1,1.63,1.63
544672,640,14646.0,4,63,2,8.5,17.0
550215,629,,1,108,1,5.79,5.79
544323,115,,1,59,1,4.13,4.13
539434,1634,,1,15,1,3.36,3.36
C557883,1411,17611.0,1,161,-1,0.85,-0.85
540999,423,13694.0,1,29,120,0.85,102.0
566776,111,14911.0,7,232,4,8.25,33.0
548318,896,13113.0,1,94,8,1.95,15.6
543651,327,16306.0,1,54,12,1.65,19.8
545314,2087,12866.0,13,69,12,1.65,19.8
573585,712,,1,271,4,4.13,16.52
571714,5276,,1,260,1,2.46,2.46
574033,58,16558.0,1,273,4,4.25,17.0
555397,3518,,1,143,1,24.96,24.96
578817,5255,16764.0,1,293,2,2.95,5.9
568528,170,13979.0,1,242,24,0.12,2.88
569897,4837,17813.0,1,250,12,0.85,10.2
573128,1619,13538.0,1,268,6,8.25,49.5
580874,162,14735.0,1,302,2,8.5,17.0
565231,816,,1,221,5,0.79,3.95
542633,419,,1,44,1,4.96,4.96
570794,371,14761.0,1,255,12,4.25,51.0
542113,102,14341.0,1,39,3,4.95,14.85
579471,3361,,1,296,1,3.75,3.75
573632,4316,15329.0,1,271,4,4.95,19.8
540504,676,13668.0,1,25,4,1.25,5.0
554695,68,16161.0,1,137,3,2.55,7.649999999999999
576617,11,,1,284,3,4.13,12.39
569253,4587,13635.0,1,247,8,0.83,6.64
564065,728,15150.0,1,212,3,6.95,20.85
546774,1656,14505.0,1,82,4,4.95,19.8
563771,1967,17841.0,1,210,7,1.25,8.75
C554140,2771,13004.0,1,135,-4,3.95,-15.8
539040,1590,17214.0,1,13,2,12.75,25.5
554978,1549,16889.0,1,140,12,0.83,9.96
538566,1014,,1,11,1,4.21,4.21
581219,4286,,1,304,3,2.46,7.38
541696,1,,1,35,3,2.95,8.850000000000001
560875,3970,13562.0,1,185,4,7.95,31.8
579499,128,17682.0,1,296,24,1.65,39.6
569839,141,15769.0,1,250,100,1.79,179.0
555722,820,,1,146,1,2.46,2.46
578827,4288,,1,293,3,1.25,3.75
557950,4111,17848.0,1,161,2,1.65,3.3
560434,424,,1,182,1,0.83,0.83
565321,173,12437.0,2,221,24,0.85,20.4
581433,1092,14911.0,7,304,6,2.95,17.700000000000003
580107,1246,15948.0,1,298,12,0.85,10.2
547009,717,,1,84,1,1.25,1.25
546982,753,15483.0,1,84,1,0.42,0.42
560773,959,,1,184,15,0.42,6.3
544059,1214,14534.0,1,57,3,2.1,6.300000000000001
550939,1656,16146.0,1,113,4,4.95,19.8
575930,2450,,1,281,2,10.79,21.58
550496,3118,,1,110,2,8.29,16.58
562537,4345,12517.0,5,198,12,1.25,15.0
577633,206,14194.0,1,289,16,2.1,33.6
560772,4263,,1,184,1,5.79,5.79
541423,2591,,1,32,1,0.83,0.83
541696,154,,1,35,1,3.29,3.29
546236,962,12370.0,19,77,288,0.21,60.48
552296,67,15518.0,1,122,1,1.65,1.65
566195,105,12433.0,6,227,21,5.95,124.95
540691,2323,17450.0,1,27,24,2.17,52.08
570872,4163,,1,255,1,5.79,5.79
565840,4474,,1,225,3,1.45,4.35
543040,498,17337.0,1,46,4,0.29,1.16
536876,804,,1,3,1,3.36,3.36
581425,3632,14796.0,1,304,1,2.08,2.08
536876,404,,1,3,3,11.87,35.61
572913,545,15993.0,1,267,4,4.25,17.0
577520,4549,14553.0,1,288,2,2.89,5.78
551558,334,17841.0,1,118,2,2.1,4.2
568242,4345,14931.0,17,241,12,1.25,15.0
556910,3393,12748.0,1,154,2,1.65,3.3
547082,319,,1,85,1,4.25,4.25
574898,501,16242.0,1,277,4,1.25,5.0
575176,3864,,1,278,2,1.63,3.26
569846,5130,13422.0,1,250,4,5.95,23.8
572231,4764,13974.0,1,263,12,1.25,15.0
572653,70,15861.0,1,266,2,0.55,1.1
562955,3355,,1,203,1,0.83,0.83
575477,4451,,1,279,2,1.63,3.26
575338,860,17867.0,1,279,1,14.95,14.95
562102,909,13089.0,1,195,12,1.45,17.4
578302,719,16057.0,1,291,2,6.75,13.5
578120,29,14493.0,1,291,8,3.75,30.0
572295,230,16686.0,1,264,3,1.65,4.949999999999999
560780,2756,,1,185,1,8.29,8.29
547578,56,13089.0,1,89,12,2.95,35.400000000000006
552268,77,14709.0,1,122,20,2.08,41.6
580513,2014,14456.0,1,300,2,0.39,0.78
570442,1069,16549.0,1,253,1,2.1,2.1
556824,595,,1,154,1,4.96,4.96
552821,125,18118.0,1,125,1,1.65,1.65
579689,2878,14606.0,1,297,1,1.25,1.25
561366,88,15152.0,1,189,12,0.85,10.2
575930,670,,1,281,1,5.79,5.79
559369,3860,14388.0,1,174,20,2.08,41.6
566041,4296,13814.0,5,226,24,0.55,13.2
577303,136,14390.0,1,287,10,2.08,20.8
581401,4055,17644.0,1,304,6,4.95,29.700000000000003
560892,3562,13089.0,1,185,24,1.25,30.0
571913,155,18210.0,1,261,2,8.5,17.0
572512,5326,15806.0,1,265,4,4.95,19.8
558749,1087,16326.0,1,169,2,7.95,15.9
577557,421,15426.0,1,288,1,0.55,0.55
558709,800,17338.0,1,168,3,1.25,3.75
549155,166,,1,100,1,1.63,1.63
577297,736,14593.0,1,287,1,3.75,3.75
555485,1017,17722.0,1,144,2,9.95,19.9
541811,141,,1,36,9,4.13,37.17
549021,215,13468.0,1,99,12,1.25,15.0
579096,326,15561.0,1,295,20,1.45,29.0
551349,994,14740.0,1,116,6,2.55,15.3
569843,3178,14449.0,1,250,12,1.25,15.0
537382,27,16710.0,1,5,1,3.75,3.75
560500,1216,17975.0,1,183,2,6.75,13.5
540821,127,,1,27,1,5.91,5.91
580632,4474,16360.0,1,301,4,1.45,5.8
577850,173,14911.0,7,290,12,0.85,10.2
568411,68,,1,242,1,4.96,4.96
547247,1043,18225.0,1,87,2,6.45,12.9
542931,419,15589.0,1,46,8,1.95,15.6
546866,1118,14462.0,1,83,2,2.5,5.0
566477,641,14359.0,1,230,2,8.5,17.0
569565,1607,16722.0,1,249,25,0.42,10.5
544970,775,13362.0,1,66,2,8.95,17.9
571034,361,12359.0,19,256,10,2.08,20.8
541985,127,15052.0,1,38,1,2.95,2.95
540566,1088,17811.0,1,26,1,16.95,16.95
576520,4847,14467.0,1,284,1,9.95,9.95
538148,1285,,1,8,3,4.21,12.63
554106,266,12710.0,5,134,10,1.65,16.5
557853,415,16258.0,1,161,4,3.75,15.0
544159,225,14944.0,1,58,8,2.95,23.6
572758,107,,1,266,1,5.79,5.79
564835,375,,1,218,2,3.29,6.58
545399,2650,14934.0,17,70,6,1.65,9.9
570215,1759,16066.0,1,252,25,0.42,10.5
551656,691,14911.0,7,118,25,0.42,10.5
557019,4173,15907.0,1,155,1,1.65,1.65
579101,4131,16364.0,1,295,12,1.25,15.0
571714,1696,,1,260,1,5.79,5.79
574659,5350,16942.0,1,276,6,2.08,12.48
546542,715,13263.0,1,80,2,2.95,5.9
537434,2018,,1,5,1,0.85,0.85
550512,3636,18069.0,1,110,2,3.95,7.9
550408,267,16746.0,1,110,10,1.65,16.5
566847,78,15005.0,1,232,2,2.08,4.16
565840,375,,1,225,1,3.29,3.29
575583,4382,14456.0,1,280,6,0.85,5.1
569374,807,,1,247,2,1.25,2.5
570861,1560,14775.0,1,255,12,0.85,10.2
547498,268,15021.0,1,88,1,1.65,1.65
541711,306,14646.0,4,36,12,2.1,25.200000000000003
567890,221,14125.0,1,238,3,4.95,14.85
565728,277,17716.0,1,224,12,1.25,15.0
575087,169,16549.0,1,278,1,2.95,2.95
542100,3079,15339.0,1,39,5,1.25,6.25
548497,1624,13089.0,1,95,12,0.85,10.2
545039,1923,17243.0,1,67,2,2.55,5.1
564346,4781,15727.0,1,214,12,1.65,19.8
578927,1439,15747.0,1,294,3,2.08,6.24
562444,990,14713.0,1,197,3,0.85,2.55
557112,1749,,1,155,1,4.96,4.96
536945,158,14083.0,1,3,2,5.95,11.9
581438,735,12955.0,1,304,4,3.75,15.0
547386,2708,,1,87,1,8.29,8.29
560921,721,16224.0,1,185,48,0.85,40.8
555249,2520,17472.0,1,142,12,0.25,3.0
536771,290,17581.0,1,2,6,2.1,12.6
557628,96,15311.0,1,159,2,2.95,5.9
572896,1949,12456.0,8,267,12,0.39,4.68
548975,174,17596.0,1,99,12,0.65,7.800000000000001
556303,147,17064.0,1,150,3,4.25,12.75
558041,165,12422.0,8,162,12,0.85,10.2
561226,3880,15618.0,1,189,1,0.001,0.001
561887,1221,14414.0,1,193,36,0.39,14.04
542107,1067,16222.0,1,39,6,1.25,7.5
565465,1077,15364.0,1,223,24,3.39,81.36
564760,2149,,1,218,2,0.83,1.66
573038,544,17545.0,1,268,2,0.75,1.5
539738,1654,,1,18,2,10.17,20.34
542541,1086,,1,42,1,14.13,14.13
542344,84,,1,41,12,2.46,29.52
577768,117,,1,289,3,5.79,17.37
578018,1967,15311.0,1,290,3,1.25,3.75
567670,1549,,1,237,2,1.63,3.26
578334,1002,15594.0,1,292,12,0.85,10.2
566195,3353,12433.0,6,227,24,0.42,10.08
550471,553,,1,110,3,0.83,2.49
538354,72,16873.0,1,9,24,0.55,13.2
545655,1341,14670.0,1,72,1,1.25,1.25
557217,4307,17426.0,1,156,6,4.15,24.9
546888,3349,,1,83,1,3.29,3.29
579414,177,14719.0,1,296,2,4.95,9.9
538852,2749,17372.0,1,12,36,0.38,13.68
555719,3007,12609.0,5,146,24,0.19,4.5600000000000005
575661,659,12617.0,2,280,1,9.95,9.95
568207,306,15150.0,1,240,12,2.1,25.200000000000003
554310,1271,,1,135,1,5.79,5.79
553387,2145,,1,129,1,3.29,3.29
566038,375,14511.0,1,226,12,1.95,23.4
541258,23,13634.0,1,31,1,4.95,4.95
551291,1526,14298.0,1,115,48,0.53,25.44
555094,1214,13398.0,1,141,6,2.1,12.6
578120,5325,14493.0,1,291,12,1.65,19.8
568213,1777,15214.0,1,240,12,0.79,9.48
543978,766,12867.0,1,56,6,0.85,5.1
562965,3868,18226.0,1,203,20,1.65,33.0
548663,276,,1,96,6,2.46,14.76
570488,1437,14096.0,1,253,1,8.29,8.29
C557874,79,14911.0,7,161,-1,1.45,-1.45
573897,2902,16729.0,1,272,10,0.38,3.8
551719,115,,1,118,1,4.13,4.13
550474,242,,1,110,1,15.79,15.79
553050,361,15498.0,1,127,10,2.08,20.8
575202,371,13018.0,1,279,4,4.25,17.0
577150,1461,,1,287,6,1.63,9.78
551850,669,13731.0,1,119,6,2.95,17.700000000000003
547195,2004,17204.0,1,86,2,6.75,13.5
570082,1115,12524.0,5,251,24,0.29,6.959999999999999
570225,397,16595.0,1,252,3,0.55,1.65
539981,221,13304.0,1,20,3,4.95,14.85
546896,2226,,1,83,1,1.63,1.63
569834,3562,14383.0,1,250,12,1.25,15.0
578250,591,15901.0,1,291,1,0.39,0.39
554981,1529,17613.0,1,140,3,0.85,2.55
551339,69,,1,115,1,4.96,4.96
560891,2450,15106.0,1,185,3,4.95,14.85
560534,113,14911.0,7,183,4,3.75,15.0
545653,278,15311.0,1,72,24,1.25,30.0
540372,1895,13081.0,1,23,12,0.85,10.2
544825,824,15606.0,1,65,6,2.55,15.3
573546,4156,15974.0,1,271,12,1.95,23.4
576339,620,14096.0,1,283,2,3.29,6.58
569220,3916,16007.0,1,246,2,3.75,7.5
541877,535,12559.0,5,38,2,12.75,25.5
550899,1656,13505.0,8,113,4,4.95,19.8
570179,5012,17509.0,1,251,12,1.25,15.0
569632,1357,13808.0,1,249,16,0.85,13.6
549275,560,15916.0,1,101,1,12.75,12.75
565366,268,17091.0,1,221,10,1.65,16.5
576245,3863,12553.0,2,283,20,1.65,33.0
547366,522,12831.0,1,87,10,1.65,16.5
539324,841,14985.0,1,14,1,1.25,1.25
576768,5311,13408.0,1,285,12,8.25,99.0
563076,273,14646.0,4,203,4,14.95,59.8
565224,8,14713.0,1,220,4,2.1,8.4
559510,3861,14961.0,1,174,10,1.65,16.5
538678,6,,1,11,1,8.5,8.5
569222,3449,15906.0,1,246,3,3.75,11.25
554065,868,18287.0,1,134,12,1.25,15.0
578518,797,14606.0,1,292,3,1.25,3.75
557324,1604,,1,158,1,4.96,4.96
558902,67,13001.0,1,170,10,1.65,16.5
537231,8,13652.0,1,5,12,2.1,25.200000000000003
578347,87,,1,292,2,2.46,4.92
538508,2418,15998.0,1,10,1,7.95,7.95
558718,132,16589.0,1,168,4,3.95,15.8
552520,3862,,1,123,1,4.13,4.13
577773,4820,16712.0,1,289,1,5.95,5.95
542216,682,14911.0,7,40,12,0.42,5.04
575986,4308,13018.0,1,282,6,4.15,24.9
562387,128,13402.0,1,197,12,1.65,19.8
574561,4900,,1,275,1,10.79,10.79
569414,3404,,1,248,10,8.29,82.89999999999999
565411,79,13772.0,1,222,5,1.45,7.25
547083,1215,15452.0,1,85,3,0.65,1.95
568346,768,14096.0,1,241,1,4.96,4.96
543507,78,15039.0,1,52,10,1.95,19.5
554663,441,14985.0,1,137,4,1.25,5.0
552514,1579,,1,123,1,4.96,4.96
537400,217,17191.0,1,5,1,3.35,3.35
552018,1993,16817.0,1,120,6,4.25,25.5
567612,4346,17164.0,1,237,12,1.25,15.0
540247,2130,15464.0,1,22,4,0.85,3.4
573100,317,17528.0,1,268,12,0.42,5.04
559897,691,16779.0,1,178,25,0.42,10.5
574297,326,16602.0,1,274,12,1.45,17.4
547730,535,14796.0,1,90,1,12.75,12.75
545150,1408,14227.0,1,68,4,6.75,27.0
569244,4111,13344.0,1,247,12,1.65,19.8
580982,22,17861.0,1,302,1,4.25,4.25
569535,4911,15044.0,1,248,2,7.5,15.0
580501,975,14546.0,1,300,5,0.39,1.95
561712,68,14499.0,1,192,2,2.55,5.1
554978,4132,16889.0,1,140,12,0.83,9.96
578258,4345,13263.0,1,291,3,1.25,3.75
571797,3860,,1,261,7,4.13,28.91
552990,3860,17667.0,1,126,10,2.08,20.8
580983,2423,,1,302,1,5.79,5.79
561209,48,,1,188,1,12.46,12.46
537638,461,,1,6,1,3.36,3.36
552281,2320,15704.0,1,122,12,1.95,23.4
551305,164,16145.0,1,115,12,0.85,10.2
549556,1638,17372.0,1,103,3,1.25,3.75
577479,483,14911.0,7,288,2,5.95,11.9
574237,56,15551.0,1,274,6,2.95,17.700000000000003
579777,4402,,1,297,1,1.63,1.63
551719,1433,,1,118,1,3.29,3.29
565431,4249,14965.0,1,222,4,1.25,5.0
547920,720,14730.0,1,92,3,1.25,3.75
537666,22,,1,6,1,8.47,8.47
553202,2172,15854.0,1,128,1,1.25,1.25
542999,716,,1,46,1,5.79,5.79
569685,119,16758.0,1,249,1,14.95,14.95
545980,587,14730.0,1,75,1,1.25,1.25
553387,3860,,1,129,1,4.13,4.13
564145,250,14329.0,1,213,12,0.85,10.2
563404,380,16303.0,1,207,12,2.95,35.400000000000006
559128,4084,17238.0,1,172,4,2.08,8.32
566787,4172,,1,232,1,3.29,3.29
580678,451,18015.0,1,301,2,0.39,0.78
544837,447,15910.0,1,65,1,2.95,2.95
574678,16,13365.0,1,276,3,5.95,17.85
580997,1186,15023.0,1,302,3,2.95,8.850000000000001
572049,527,17243.0,1,262,2,8.25,16.5
538071,706,,1,8,2,2.51,5.02
580520,408,13521.0,1,300,1,0.85,0.85
537823,4,,1,7,3,7.62,22.86
578074,670,17590.0,1,290,1,2.95,2.95
558731,4087,13285.0,1,168,10,1.65,16.5
544339,624,15228.0,1,60,6,2.95,17.700000000000003
565649,4321,16712.0,1,223,6,2.08,12.48
544644,1956,17002.0,1,63,36,1.06,38.16
576052,429,15787.0,1,282,2,1.65,3.3
C566007,408,16076.0,1,226,-48,0.85,-40.8
548194,1093,,1,93,3,3.29,9.87
569124,850,15172.0,1,245,10,1.25,12.5
559733,1182,16145.0,1,177,12,1.25,15.0
537754,806,16081.0,1,7,2,3.75,7.5
543399,587,,1,51,1,2.46,2.46
562955,2004,,1,203,2,13.29,26.58
551385,1203,16814.0,1,116,6,1.25,7.5
549983,1395,16348.0,1,106,2,1.25,2.5
565235,4300,13418.0,1,221,25,0.42,10.5
576618,5312,,1,284,1,2.46,2.46
580983,66,,1,302,20,0.83,16.599999999999998
C558898,89,14952.0,1,170,-8,2.55,-20.4
539333,603,13627.0,1,15,4,4.95,19.8
571082,423,,1,256,1,4.13,4.13
550617,82,13376.0,1,111,10,2.08,20.8
553174,4121,16206.0,1,128,2,6.25,12.5
550819,823,17530.0,1,112,4,0.65,2.6
569538,4172,14462.0,1,248,12,1.65,19.8
562553,4311,,1,198,1,10.79,10.79
564158,1443,16712.0,1,213,48,0.42,20.16
580939,209,14907.0,1,302,12,2.1,25.200000000000003
580115,1008,,1,298,4,1.63,6.52
573311,5325,14071.0,1,269,2,1.65,3.3
574067,4556,14088.0,1,273,18,2.08,37.44
547553,606,15644.0,1,88,1,2.1,2.1
575916,40,12691.0,2,281,96,1.65,158.39999999999998
566092,758,13823.0,1,227,2,8.25,16.5
573165,4741,16164.0,1,269,12,0.83,9.96
557644,62,,1,159,1,4.13,4.13
572221,4111,17086.0,1,263,12,1.65,19.8
537852,324,17340.0,1,7,24,2.55,61.2
568060,4,14546.0,1,239,1,4.25,4.25
565995,3861,16076.0,1,226,2,1.65,3.3
548257,67,13802.0,1,94,100,1.45,145.0
577050,1880,14191.0,1,286,24,1.25,30.0
574690,100,12638.0,20,276,12,0.85,10.2
574547,4275,17841.0,1,275,1,1.25,1.25
541970,858,15179.0,1,38,48,1.06,50.88
574700,3960,16033.0,1,276,2,4.15,8.3
556728,361,15719.0,1,153,1,2.08,2.08
576326,4014,16504.0,1,283,12,1.25,15.0
569246,68,14096.0,1,247,2,4.96,9.92
551835,2727,17646.0,1,119,3,4.95,14.85
538868,302,17017.0,1,12,48,1.25,60.0
577816,4638,18139.0,1,290,50,0.42,21.0
549250,1458,14446.0,1,101,2,1.95,3.9
565235,554,13418.0,1,221,12,0.42,5.04
570488,208,14096.0,1,253,1,7.46,7.46
571745,165,14911.0,7,261,12,0.85,10.2
560875,3862,13562.0,1,185,10,2.08,20.8
551277,135,13637.0,1,115,2,12.75,25.5
573511,837,12347.0,16,271,8,4.25,34.0
550350,742,15491.0,1,110,2,7.95,15.9
547358,1010,15998.0,1,87,1,1.69,1.69
556485,854,17211.0,1,151,1,2.1,2.1
576391,58,,1,284,37,9.13,337.81
541115,223,12578.0,12,29,12,1.25,15.0
548405,296,17088.0,1,95,10,1.65,16.5
575607,3178,14096.0,1,280,2,2.46,4.92
537137,1958,16327.0,1,4,1,3.75,3.75
556283,33,15628.0,1,150,12,1.25,15.0
561243,861,,1,189,2,2.55,5.1
574677,4823,16445.0,1,276,1,4.95,4.95
580678,4947,18015.0,1,301,1,4.15,4.15
545408,113,15067.0,1,70,4,3.75,15.0
566443,683,17071.0,1,229,12,0.42,5.04
574074,2240,,1,273,1,2.46,2.46
C579748,4411,14875.0,1,297,-1,3.75,-3.75
547896,204,17841.0,1,92,1,1.65,1.65
566495,1584,15529.0,1,230,3,0.85,2.55
575969,3864,13571.0,1,282,5,0.85,4.25
578347,1152,,1,292,2,15.79,31.58
556912,4055,15005.0,1,154,3,4.95,14.85
568952,199,14305.0,1,244,12,2.1,25.200000000000003
563431,3861,16266.0,1,207,10,1.65,16.5
577698,568,14963.0,1,289,5,0.42,2.1
560853,443,15311.0,1,185,3,2.55,7.649999999999999
543040,296,17337.0,1,46,2,1.65,3.3
538349,1622,,1,9,1,5.91,5.91
550542,314,,1,111,1,3.29,3.29
566559,8,18044.0,1,230,12,2.1,25.200000000000003
571265,581,16674.0,1,258,2,0.65,1.3
569459,4264,16713.0,1,248,48,0.83,39.84
538877,691,,1,12,25,1.66,41.5
556113,1555,13510.0,1,149,25,0.42,10.5
564360,3630,12471.0,5,214,12,2.08,24.96
573265,55,16150.0,1,269,6,2.95,17.700000000000003
572330,104,16426.0,1,265,1,5.95,5.95
539321,2819,14723.0,1,14,1,4.95,4.95
